# noise_analysis run from DCC-NOISE-001003 at Sun Apr  7 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
07/04/2013 16:40:00,   57.95,   61.41,   51.37,   61.40,   64.86,   55.25
07/04/2013 16:45:00,   57.67,   60.66,   51.40,   60.40,   63.06,   55.29
07/04/2013 16:50:00,   57.80,   60.86,   51.52,   60.56,   63.66,   55.34
07/04/2013 16:55:00,   57.77,   61.60,   51.17,   61.19,   64.22,   54.95
07/04/2013 17:00:00,   57.83,   61.19,   50.86,   60.47,   63.80,   53.41
07/04/2013 17:05:00,   58.79,   61.30,   54.09,   60.24,   62.63,   55.67
07/04/2013 17:10:00,   57.82,   60.93,   53.13,   59.78,   62.64,   55.98
07/04/2013 17:15:00,   57.06,   60.48,   50.19,   60.22,   62.77,   53.87
07/04/2013 17:20:00,   56.75,   59.95,   51.08,   60.26,   63.58,   54.04
07/04/2013 17:25:00,   56.75,   60.22,   50.73,   59.86,   63.10,   55.16
07/04/2013 17:30:00,   56.63,   60.09,   50.44,   60.08,   62.98,   54.04
07/04/2013 17:35:00,   57.29,   60.58,   48.36,   60.10,   63.10,   51.97
07/04/2013 17:40:00,   56.54,   59.61,   50.70,   59.21,   61.84,   54.59
07/04/2013 17:45:00,   58.66,   61.17,   52.94,   61.68,   64.72,   55.78
07/04/2013 17:50:00,   59.12,   61.41,   54.80,   61.13,   63.07,   56.25
07/04/2013 17:55:00,   57.56,   60.71,   51.88,   61.43,   65.20,   54.97
07/04/2013 18:00:00,   58.88,   61.35,   53.98,   60.90,   63.84,   56.04
07/04/2013 18:05:00,   57.11,   59.74,   52.39,   59.86,   62.46,   55.38
07/04/2013 18:10:00,   57.33,   60.89,   49.86,   59.87,   63.27,   52.58
07/04/2013 18:15:00,   58.25,   61.90,   51.85,   59.94,   63.13,   55.23
07/04/2013 18:20:00,   58.03,   61.52,   51.91,   61.36,   64.88,   56.31
07/04/2013 18:25:00,   57.31,   61.23,   50.65,   59.55,   62.84,   54.30
07/04/2013 18:30:00,   56.84,   60.43,   50.76,   59.66,   63.07,   53.49
07/04/2013 18:35:00,   56.97,   60.54,   50.33,   59.77,   62.61,   53.87
07/04/2013 18:40:00,   58.07,   61.64,   52.07,   60.90,   63.57,   55.42
07/04/2013 18:45:00,   56.86,   60.41,   50.26,   60.02,   63.26,   53.72
07/04/2013 18:50:00,   56.64,   60.36,   49.74,   59.55,   62.42,   54.83
07/04/2013 18:55:00,   57.71,   61.56,   49.16,   60.26,   63.75,   52.75
07/04/2013 19:00:00,   57.09,   61.04,   47.76,   59.75,   63.74,   51.45
07/04/2013 19:05:00,   58.35,   61.37,   53.21,   60.98,   63.37,   56.28
07/04/2013 19:10:00,   57.95,   61.82,   50.91,   60.22,   64.00,   54.80
07/04/2013 19:15:00,   56.08,   59.61,   50.46,   59.08,   62.24,   53.75
07/04/2013 19:20:00,   55.85,   60.02,   48.34,   59.04,   62.64,   52.84
07/04/2013 19:25:00,   57.14,   60.55,   50.49,   59.71,   62.34,   54.40
07/04/2013 19:30:00,   57.93,   61.61,   50.15,   61.72,   66.80,   54.22
07/04/2013 19:35:00,   56.12,   59.26,   49.69,   59.20,   61.78,   53.96
07/04/2013 19:40:00,   56.77,   59.58,   51.62,   59.84,   62.59,   55.92
07/04/2013 19:45:00,   56.05,   59.91,   49.82,   59.83,   63.01,   53.36
07/04/2013 19:50:00,   56.72,   60.38,   50.36,   59.81,   63.57,   53.23
07/04/2013 19:55:00,   57.05,   61.04,   50.05,   59.81,   62.97,   53.51
07/04/2013 20:00:00,   56.54,   60.04,   48.71,   58.90,   61.81,   52.19
07/04/2013 20:05:00,   55.28,   59.14,   49.33,   58.99,   62.46,   53.20
07/04/2013 20:10:00,   56.42,   60.79,   47.41,   58.82,   62.47,   50.19
07/04/2013 20:15:00,   56.18,   60.02,   49.57,   58.91,   61.95,   53.69
07/04/2013 20:20:00,   55.13,   59.55,   48.43,   58.01,   61.81,   51.70
07/04/2013 20:25:00,   55.71,   59.45,   48.66,   57.97,   61.26,   51.69
07/04/2013 20:30:00,   56.37,   60.37,   48.12,   58.77,   62.30,   51.62
07/04/2013 20:35:00,   61.35,   66.24,   50.85,   62.54,   66.45,   53.33
07/04/2013 20:40:00,   64.10,   72.76,   49.46,   64.31,   71.30,   53.50
07/04/2013 20:45:00,   58.21,   60.84,   53.71,   59.69,   62.24,   55.93
07/04/2013 20:50:00,   56.57,   60.79,   47.24,   58.75,   62.63,   50.29
07/04/2013 20:55:00,   54.86,   58.18,   47.52,   57.63,   60.31,   50.78
07/04/2013 21:00:00,   55.10,   59.74,   46.16,   58.24,   62.07,   50.60
07/04/2013 21:05:00,   54.85,   59.68,   47.07,   57.91,   62.02,   51.08
07/04/2013 21:10:00,   55.62,   59.24,   48.98,   58.82,   62.45,   52.06
07/04/2013 21:15:00,   54.52,   58.99,   47.69,   57.27,   61.13,   50.71
07/04/2013 21:20:00,   56.48,   60.21,   49.25,   59.20,   62.72,   52.92
07/04/2013 21:25:00,   54.34,   59.37,   47.03,   58.78,   64.20,   50.50
07/04/2013 21:30:00,   56.74,   60.22,   50.49,   58.75,   61.71,   53.53
07/04/2013 21:35:00,   56.30,   59.74,   47.67,   58.81,   62.69,   51.34
07/04/2013 21:40:00,   54.54,   59.02,   47.42,   58.49,   62.67,   51.28
07/04/2013 21:45:00,   55.72,   59.66,   49.25,   58.49,   61.78,   53.01
07/04/2013 21:50:00,   54.87,   58.91,   47.55,   57.27,   60.68,   51.49
07/04/2013 21:55:00,   55.44,   60.71,   47.84,   58.04,   61.58,   51.78
07/04/2013 22:00:00,   56.75,   60.57,   48.27,   61.12,   63.17,   51.55
07/04/2013 22:05:00,   54.72,   59.76,   46.46,   57.46,   62.20,   50.02
07/04/2013 22:10:00,   54.58,   60.02,   45.43,   58.51,   62.59,   50.19
07/04/2013 22:15:00,   53.63,   59.09,   45.48,   55.78,   60.55,   49.43
07/04/2013 22:20:00,   56.11,   61.19,   45.96,   60.07,   64.22,   50.69
07/04/2013 22:25:00,   53.35,   59.10,   44.35,   55.98,   60.83,   47.21
07/04/2013 22:30:00,   54.28,   59.52,   44.82,   57.09,   61.47,   47.28
07/04/2013 22:35:00,   53.82,   59.12,   46.52,   57.22,   61.37,   50.48
07/04/2013 22:40:00,   54.07,   58.48,   45.75,   57.03,   61.45,   48.61
07/04/2013 22:45:00,   53.85,   58.15,   46.16,   56.76,   61.11,   50.52
07/04/2013 22:50:00,   53.38,   58.48,   43.54,   55.01,   59.60,   47.24
07/04/2013 22:55:00,   52.57,   58.54,   42.73,   55.28,   60.38,   46.88
07/04/2013 23:00:00,   52.06,   58.32,   42.43,   54.12,   59.69,   46.13
07/04/2013 23:05:00,   54.74,   59.62,   44.62,   58.39,   62.93,   49.94
07/04/2013 23:10:00,   51.90,   57.68,   42.67,   54.38,   59.86,   45.97
07/04/2013 23:15:00,   52.62,   58.69,   44.73,   54.75,   60.03,   47.45
07/04/2013 23:20:00,   51.42,   57.21,   43.24,   54.35,   59.04,   46.49
07/04/2013 23:25:00,   54.56,   60.16,   44.38,   57.23,   62.24,   47.24
07/04/2013 23:30:00,   52.85,   57.97,   43.30,   55.54,   60.54,   46.41
07/04/2013 23:35:00,   52.73,   59.01,   43.90,   56.29,   60.98,   47.50
07/04/2013 23:40:00,   52.28,   58.55,   42.92,   54.40,   59.87,   46.78
07/04/2013 23:45:00,   50.47,   55.58,   41.91,   54.84,   59.41,   45.30
07/04/2013 23:50:00,   52.72,   58.15,   43.59,   55.90,   60.85,   46.92
07/04/2013 23:57:00,   51.58,   57.66,   43.00,   53.93,   58.88,   46.40

