# noise_analysis run from DCC-NOISE-001003 at Sun Apr 21 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
21/04/2013 09:15:00,   55.04,   59.12,   49.38,   57.03,   60.67,   52.52
21/04/2013 09:20:00,   57.05,   60.99,   51.35,   59.25,   63.27,   54.63
21/04/2013 09:25:00,   57.83,   60.87,   52.68,   59.52,   62.32,   55.05
21/04/2013 09:30:00,   57.80,   61.66,   50.55,   60.65,   64.46,   55.04
21/04/2013 09:35:00,   57.43,   60.73,   51.64,   60.39,   63.34,   54.00
21/04/2013 09:40:00,   56.36,   59.65,   50.35,   58.53,   61.54,   53.12
21/04/2013 09:45:00,   57.71,   60.71,   52.65,   60.41,   63.34,   54.31
21/04/2013 09:50:00,   57.90,   62.20,   50.58,   60.25,   65.17,   53.35
21/04/2013 09:55:00,   57.14,   60.91,   49.66,   59.48,   63.11,   52.33
21/04/2013 10:00:00,   56.90,   60.26,   49.98,   58.32,   61.64,   52.75
21/04/2013 10:05:00,   57.45,   61.16,   49.19,   58.90,   62.23,   51.58
21/04/2013 10:10:00,   57.77,   61.07,   51.23,   60.08,   63.59,   53.90
21/04/2013 10:15:00,   57.12,   60.40,   51.44,   59.58,   62.64,   54.05
21/04/2013 10:20:00,   57.38,   60.91,   49.89,   59.30,   62.84,   53.10
21/04/2013 10:25:00,   57.74,   61.64,   51.01,   59.94,   63.59,   54.14
21/04/2013 10:30:00,   57.37,   60.75,   51.25,   60.50,   65.29,   54.75
21/04/2013 10:35:00,   57.17,   60.60,   52.47,   60.72,   64.55,   55.67
21/04/2013 10:40:00,   57.67,   61.28,   51.80,   60.04,   63.14,   54.64
21/04/2013 10:45:00,   57.32,   60.86,   52.42,   60.13,   63.08,   55.86
21/04/2013 10:50:00,   57.15,   60.46,   50.91,   59.15,   62.21,   53.03
21/04/2013 10:55:00,   57.63,   61.11,   51.46,   60.69,   64.25,   55.25
21/04/2013 11:00:00,   57.49,   60.27,   52.92,   61.09,   64.03,   56.05
21/04/2013 11:05:00,   55.85,   60.08,   50.17,   60.13,   63.49,   53.50
21/04/2013 11:10:00,   58.29,   61.68,   52.09,   61.45,   64.40,   55.10
21/04/2013 11:15:00,   57.69,   60.95,   52.59,   61.87,   65.69,   56.29
21/04/2013 11:20:00,   57.99,   60.82,   53.68,   62.77,   66.70,   57.43
21/04/2013 11:25:00,   58.60,   61.77,   53.38,   62.65,   65.54,   57.98
21/04/2013 11:30:00,   58.37,   61.18,   52.34,   62.27,   65.21,   55.84
21/04/2013 11:35:00,   59.51,   62.92,   53.95,   64.54,   68.08,   58.62
21/04/2013 11:40:00,   58.71,   61.65,   52.02,   61.50,   63.97,   55.65
21/04/2013 11:45:00,   59.02,   61.71,   54.40,   61.51,   63.88,   57.47
21/04/2013 11:50:00,   58.66,   61.52,   52.46,   61.55,   64.34,   56.82
21/04/2013 11:55:00,   57.56,   60.44,   52.47,   60.64,   63.59,   55.12
21/04/2013 12:00:00,   57.86,   61.33,   52.27,   60.96,   63.91,   55.45
21/04/2013 12:05:00,   58.46,   61.15,   53.39,   61.97,   65.30,   56.38
21/04/2013 12:10:00,   58.69,   61.22,   54.35,   61.62,   64.25,   57.20
21/04/2013 12:15:00,   58.09,   60.91,   52.97,   62.16,   64.82,   56.80
21/04/2013 12:20:00,   58.14,   60.73,   54.17,   62.16,   65.07,   57.94
21/04/2013 12:25:00,   58.23,   60.33,   54.07,   61.92,   65.36,   56.88
21/04/2013 12:30:00,   58.07,   60.70,   54.22,   61.68,   65.26,   56.96
21/04/2013 12:35:00,   58.45,   61.39,   52.93,   63.68,   67.43,   57.84
21/04/2013 12:40:00,   57.57,   59.96,   52.90,   61.54,   63.79,   56.70
21/04/2013 12:45:00,   57.17,   60.37,   52.30,   60.58,   63.57,   55.79
21/04/2013 12:50:00,   57.41,   60.78,   52.18,   62.45,   65.31,   57.30
21/04/2013 12:55:00,   56.73,   59.30,   52.86,   61.45,   64.06,   56.52
21/04/2013 13:00:00,   57.05,   60.05,   51.09,   60.49,   63.04,   55.82
21/04/2013 13:05:00,   57.62,   60.12,   53.29,   61.78,   64.24,   57.57
21/04/2013 13:10:00,   58.26,   60.71,   53.77,   61.80,   63.84,   58.55
21/04/2013 13:15:00,   57.75,   60.61,   53.15,   60.65,   62.99,   56.72
