# noise_analysis run from DCC-NOISE-001003 at Sat Apr 20 00:00:00 2013
# Monitoring unit located at 53.342609N 6.340721W
# logfile   = /home/root/noise_analysis.log
# cfg_dir   = /home/root/config
# outputdir = /home/root/noise
# Sensitivity = -26.271103
# Gain = 1.000000
# Time should be in local format (i.e. daylight savings time)
# dd/mm/yyyy hh:mm:ss, A Leq,   A L10,   A L95,   C Leq,   C L10,   C L95
20/04/2013 10:30:00,   56.80,   60.71,   51.21,   60.72,   64.98,   54.42
20/04/2013 10:35:00,   56.59,   59.60,   51.42,   59.13,   61.89,   54.84
20/04/2013 10:40:00,   56.76,   59.29,   51.70,   61.00,   63.79,   55.14
20/04/2013 10:45:00,   57.74,   60.76,   52.74,   61.60,   64.43,   56.11
20/04/2013 10:50:00,   56.75,   59.67,   51.91,   60.20,   63.19,   56.19
20/04/2013 10:55:00,   56.13,   59.70,   50.59,   59.78,   62.49,   55.61
20/04/2013 11:00:00,   57.25,   60.51,   52.01,   63.59,   66.40,   57.17
20/04/2013 11:05:00,   56.40,   60.42,   48.69,   60.67,   65.29,   53.63
20/04/2013 11:10:00,   57.56,   59.94,   52.71,   61.86,   64.16,   57.10
20/04/2013 11:15:00,   55.90,   58.72,   50.67,   59.87,   62.78,   55.11
20/04/2013 11:20:00,   56.56,   59.40,   50.98,   60.52,   63.70,   55.50
20/04/2013 11:25:00,   56.80,   59.84,   50.34,   61.55,   64.76,   54.60
20/04/2013 11:30:00,   62.53,   61.83,   52.62,   65.11,   66.67,   57.67
20/04/2013 11:35:00,   57.36,   60.30,   50.74,   60.84,   63.52,   56.12
20/04/2013 11:40:00,   56.72,   59.00,   52.56,   60.71,   63.23,   56.00
20/04/2013 11:45:00,   59.35,   61.38,   55.38,   64.45,   67.11,   59.44
20/04/2013 11:50:00,   58.09,   60.88,   52.59,   62.05,   66.40,   56.29
20/04/2013 11:55:00,   57.19,   60.01,   52.73,   61.81,   64.70,   57.33
20/04/2013 12:00:00,   56.88,   59.49,   51.97,   60.93,   63.23,   56.10
20/04/2013 12:05:00,   56.83,   59.26,   52.38,   61.51,   64.10,   57.48
20/04/2013 12:10:00,   58.31,   60.72,   53.35,   62.20,   64.80,   58.67
20/04/2013 12:15:00,   56.83,   59.86,   50.87,   61.75,   64.77,   55.73
20/04/2013 12:20:00,   56.93,   59.09,   52.01,   61.87,   64.71,   57.44
20/04/2013 12:25:00,   58.65,   61.98,   52.89,   63.15,   66.42,   57.69
20/04/2013 12:30:00,   57.57,   60.45,   52.44,   62.58,   65.65,   57.24
20/04/2013 12:35:00,   58.79,   61.30,   54.39,   63.55,   66.26,   58.85
20/04/2013 12:40:00,   58.34,   62.46,   52.75,   61.78,   65.01,   56.13
20/04/2013 12:45:00,   58.49,   60.79,   53.81,   62.40,   65.62,   57.94
20/04/2013 12:50:00,   57.11,   59.83,   52.57,   61.09,   63.12,   56.46
20/04/2013 12:55:00,   59.21,   61.69,   55.07,   62.88,   65.54,   58.93
20/04/2013 13:00:00,   57.43,   60.29,   52.83,   61.23,   63.73,   56.63
20/04/2013 13:05:00,   58.56,   60.65,   54.77,   62.47,   64.38,   59.11
20/04/2013 13:10:00,   57.13,   59.64,   53.57,   61.88,   63.86,   57.44
20/04/2013 13:15:00,   58.08,   60.82,   52.51,   63.32,   67.22,   57.79
20/04/2013 13:20:00,   57.26,   60.07,   52.73,   61.69,   64.53,   57.34
20/04/2013 13:25:00,   58.19,   60.33,   53.83,   62.22,   65.05,   58.16
20/04/2013 13:30:00,   56.76,   59.54,   52.46,   60.71,   63.22,   57.03
20/04/2013 13:35:00,   57.51,   59.83,   53.58,   61.66,   63.99,   56.69
20/04/2013 13:40:00,   56.93,   59.70,   52.22,   60.25,   63.06,   55.75
20/04/2013 13:45:00,   57.58,   60.16,   53.13,   60.91,   63.29,   57.14
20/04/2013 13:50:00,   57.20,   59.81,   52.83,   60.76,   62.79,   57.22
20/04/2013 13:55:00,   57.23,   60.23,   52.60,   61.40,   64.23,   56.64
20/04/2013 14:00:00,   57.47,   60.39,   51.78,   60.34,   63.07,   55.74
20/04/2013 14:05:00,   57.95,   61.20,   52.06,   62.62,   67.16,   56.64
20/04/2013 14:10:00,   58.36,   61.42,   52.57,   63.53,   67.89,   57.84
20/04/2013 14:15:00,   58.24,   60.42,   54.01,   62.11,   64.24,   57.47
20/04/2013 14:20:00,   58.88,   61.32,   54.76,   61.61,   64.24,   56.79
20/04/2013 14:25:00,   58.83,   61.28,   53.65,   63.05,   66.04,   57.80
20/04/2013 14:30:00,   58.70,   61.21,   54.55,   61.65,   64.26,   56.93
20/04/2013 14:35:00,   60.85,   62.81,   57.30,   63.22,   65.99,   59.07
20/04/2013 14:40:00,   60.47,   62.83,   55.97,   62.90,   65.29,   59.23
20/04/2013 14:45:00,   59.18,   61.64,   54.80,   61.98,   64.50,   58.00
20/04/2013 14:50:00,   58.23,   61.06,   51.88,   61.70,   64.89,   55.27
20/04/2013 14:55:00,   58.65,   60.98,   53.11,   62.30,   65.71,   57.08
20/04/2013 15:00:00,   57.76,   60.35,   53.61,   62.62,   65.11,   57.49
20/04/2013 15:05:00,   58.02,   60.82,   53.03,   61.26,   63.72,   56.71
20/04/2013 15:10:00,   57.90,   60.74,   52.32,   61.51,   63.98,   56.82
20/04/2013 15:15:00,   58.03,   60.90,   53.00,   60.79,   63.28,   56.60
20/04/2013 15:20:00,   57.40,   60.10,   51.32,   60.75,   63.47,   55.32
20/04/2013 15:25:00,   57.36,   59.88,   51.82,   62.24,   64.73,   57.80
20/04/2013 15:30:00,   58.12,   60.71,   52.07,   61.66,   64.44,   56.47
20/04/2013 15:35:00,   58.71,   60.97,   54.26,   62.00,   64.94,   57.69
20/04/2013 15:40:00,   57.96,   60.59,   52.82,   61.25,   64.62,   56.89
20/04/2013 15:45:00,   58.29,   60.58,   54.22,   62.01,   64.56,   58.16
20/04/2013 15:50:00,   58.41,   61.10,   53.75,   63.09,   66.99,   57.68
20/04/2013 15:55:00,   58.67,   61.10,   54.08,   61.56,   64.58,   56.71
20/04/2013 16:00:00,   57.94,   60.74,   52.84,   60.31,   62.74,   55.22
20/04/2013 16:05:00,   57.97,   60.66,   53.70,   61.31,   63.67,   57.01
20/04/2013 16:10:00,   58.33,   60.27,   54.12,   60.86,   63.00,   57.08
20/04/2013 16:15:00,   57.62,   60.11,   53.69,   60.63,   62.76,   56.58
20/04/2013 16:20:00,   58.67,   61.39,   53.24,   63.23,   65.84,   55.62
20/04/2013 16:25:00,   57.05,   59.73,   52.90,   60.96,   63.90,   56.60
20/04/2013 16:30:00,   57.81,   60.48,   51.29,   60.69,   63.23,   55.70
20/04/2013 16:35:00,   57.70,   60.41,   53.32,   62.83,   66.42,   56.55
20/04/2013 16:40:00,   57.79,   60.62,   52.90,   61.18,   63.78,   56.49
20/04/2013 16:45:00,   57.87,   60.84,   53.23,   61.37,   64.15,   56.91
20/04/2013 16:50:00,   58.55,   61.64,   53.63,   63.18,   66.13,   57.16
20/04/2013 16:55:00,   58.55,   61.64,   53.72,   61.74,   64.42,   57.52
20/04/2013 17:00:00,   57.89,   60.47,   53.48,   61.39,   64.04,   56.43
20/04/2013 17:05:00,   58.14,   60.48,   54.25,   62.39,   65.02,   57.72
20/04/2013 17:10:00,   59.13,   61.27,   55.55,   62.68,   64.93,   58.61
20/04/2013 17:15:00,   57.23,   60.18,   52.36,   60.39,   63.07,   55.60
20/04/2013 17:20:00,   58.47,   61.29,   53.66,   61.48,   64.68,   56.29
20/04/2013 17:25:00,   58.87,   61.16,   55.21,   62.02,   64.17,   57.47
20/04/2013 17:30:00,   60.12,   62.32,   54.17,   61.92,   64.44,   56.57
20/04/2013 17:35:00,   59.20,   62.38,   54.83,   62.42,   65.60,   58.05
20/04/2013 17:40:00,   59.81,   62.28,   55.63,   62.52,   65.99,   57.57
20/04/2013 17:45:00,   57.81,   60.94,   52.42,   61.03,   63.70,   56.08
20/04/2013 17:50:00,   58.36,   60.73,   53.42,   60.91,   63.12,   56.32
20/04/2013 17:55:00,   57.66,   60.40,   53.96,   60.71,   63.29,   56.64
20/04/2013 18:00:00,   57.93,   60.48,   53.33,   61.33,   64.06,   56.12
20/04/2013 18:05:00,   58.69,   61.87,   54.59,   62.29,   65.51,   57.63
20/04/2013 18:10:00,   59.59,   62.26,   54.14,   62.28,   65.05,   56.98
20/04/2013 18:15:00,   58.37,   60.86,   53.40,   61.29,   63.63,   56.29
20/04/2013 18:20:00,   59.00,   61.39,   54.88,   62.62,   65.47,   59.06
20/04/2013 18:25:00,   58.20,   62.00,   53.28,   62.22,   66.05,   57.00
20/04/2013 18:30:00,   58.79,   61.53,   53.44,   62.75,   66.31,   56.48
20/04/2013 18:35:00,   57.78,   60.68,   52.65,   61.61,   64.86,   56.78
20/04/2013 18:40:00,   63.36,   61.16,   53.23,   65.15,   64.85,   57.73
20/04/2013 18:45:00,   57.29,   60.36,   52.67,   61.28,   64.35,   56.78
20/04/2013 18:50:00,   58.87,   61.75,   53.13,   62.21,   64.70,   57.88
20/04/2013 18:55:00,   58.69,   61.09,   53.11,   61.40,   63.76,   56.85
20/04/2013 19:00:00,   57.42,   60.03,   52.90,   60.25,   62.78,   55.95
20/04/2013 19:05:00,   57.47,   60.44,   53.23,   60.96,   64.07,   56.67
20/04/2013 19:10:00,   57.82,   60.31,   53.43,   61.08,   63.25,   56.57
20/04/2013 19:15:00,   57.75,   60.84,   52.17,   60.93,   63.77,   55.88
20/04/2013 19:20:00,   57.59,   60.18,   54.02,   61.28,   63.26,   57.38
20/04/2013 19:25:00,   57.27,   60.06,   52.18,   60.67,   63.64,   54.99
20/04/2013 19:30:00,   57.88,   60.41,   52.62,   61.26,   64.19,   56.16
20/04/2013 19:35:00,   57.68,   61.00,   53.12,   60.56,   63.62,   55.93
20/04/2013 19:40:00,   57.80,   61.27,   52.20,   61.55,   65.43,   55.87
20/04/2013 19:45:00,   58.23,   60.50,   52.54,   60.82,   62.98,   55.68
20/04/2013 19:50:00,   58.29,   61.37,   53.22,   61.65,   64.47,   56.31
20/04/2013 19:55:00,   57.66,   60.53,   52.38,   60.16,   63.07,   55.62
20/04/2013 20:00:00,   57.23,   60.71,   51.43,   59.90,   63.14,   54.39
20/04/2013 20:05:00,   58.20,   61.76,   52.24,   61.58,   64.52,   56.02
20/04/2013 20:10:00,   58.04,   61.82,   50.81,   60.25,   63.36,   54.46
20/04/2013 20:15:00,   57.80,   60.83,   52.39,   60.40,   63.26,   55.14
20/04/2013 20:20:00,   59.64,   62.00,   53.54,   61.66,   65.89,   56.28
20/04/2013 20:25:00,   64.05,   71.48,   52.67,   64.26,   70.35,   56.21
20/04/2013 20:30:00,   57.98,   60.83,   53.19,   60.62,   63.17,   55.95
20/04/2013 20:35:00,   56.87,   59.75,   52.34,   59.88,   62.28,   55.09
20/04/2013 20:40:00,   57.04,   59.98,   50.73,   60.02,   63.00,   55.15
20/04/2013 20:45:00,   57.17,   59.94,   51.81,   59.96,   62.94,   55.31
20/04/2013 20:50:00,   57.26,   59.94,   52.83,   60.35,   63.08,   56.34
20/04/2013 20:55:00,   57.41,   60.68,   51.95,   61.06,   63.54,   55.73
20/04/2013 21:00:00,   56.60,   59.55,   52.06,   60.42,   63.47,   56.15
20/04/2013 21:05:00,   57.20,   60.49,   52.11,   60.62,   63.73,   55.75
20/04/2013 21:10:00,   57.16,   60.35,   51.10,   59.83,   62.79,   54.05
20/04/2013 21:15:00,   56.95,   60.03,   51.18,   60.08,   62.95,   54.35
20/04/2013 21:20:00,   57.73,   60.52,   53.62,   60.26,   62.67,   56.65
20/04/2013 21:25:00,   57.64,   60.92,   52.13,   60.57,   63.16,   55.12
20/04/2013 21:30:00,   56.26,   58.94,   50.20,   60.24,   62.56,   54.28
20/04/2013 21:35:00,   56.38,   59.34,   51.51,   60.16,   62.86,   54.65
20/04/2013 21:40:00,   55.45,   58.63,   49.50,   58.97,   62.19,   53.00
20/04/2013 21:45:00,   56.63,   59.83,   51.32,   60.22,   63.20,   55.24
20/04/2013 21:50:00,   55.73,   59.80,   49.52,   59.41,   63.11,   53.25
20/04/2013 21:55:00,   56.05,   59.66,   51.80,   59.39,   62.13,   55.50
20/04/2013 22:00:00,   56.56,   59.70,   51.22,   59.26,   61.98,   54.49
20/04/2013 22:05:00,   57.38,   61.26,   49.97,   59.81,   63.65,   53.70
20/04/2013 22:10:00,   56.46,   60.16,   50.75,   58.92,   62.26,   54.31
20/04/2013 22:15:00,   56.98,   60.26,   50.96,   60.20,   63.32,   54.08
20/04/2013 22:20:00,   56.55,   60.09,   49.79,   59.33,   62.47,   53.31
20/04/2013 22:25:00,   57.58,   61.55,   50.29,   60.58,   64.72,   53.45
20/04/2013 22:30:00,   56.27,   60.15,   50.81,   58.98,   62.51,   54.18
20/04/2013 22:35:00,   55.19,   58.89,   49.57,   58.51,   61.67,   52.95
20/04/2013 22:40:00,   56.33,   60.37,   50.30,   59.50,   62.98,   53.86
20/04/2013 22:45:00,   56.67,   60.56,   48.93,   58.69,   62.18,   51.90
20/04/2013 22:50:00,   56.18,   59.67,   50.67,   58.91,   62.40,   53.81
20/04/2013 22:55:00,   54.74,   58.45,   49.56,   58.70,   62.53,   53.12
